date,keywords,emails
03041010,7,611
03041015,1,251
03041015,13,389
03041015,15,1037
03041015,3,636
03041015,0,223
03041015,38,1040
03041015,5,187
03041015,9,220
03041017,38,1363
03041020,10,192
03041020,4,833
03041020,5,580
03041020,5,580
03041020,9,256
03041020,12,1552
03041020,12,714
03041020,40,1301
03041020,5,1069
03041021,44,178
03041022,18,236
03041024,30,907
03041025,1,1044
03041025,1,405
03041025,4,162
03041025,4,296
03041025,7,480
03041025,0,237
03041025,0,397
03041025,10,258
03041025,37,337
03041026,16,237
03041029,37,197
03041030,11,997
03041030,5,239
03041030,6,237
03041030,7,588
03041030,9,281
03041030,10,345
03041030,10,389
03041030,13,288
03041030,22,802
03041030,3,303
03041030,6,1164
03041030,6,359
03041031,17,1363
03041033,15,377
03041033,2,373
03041035,3,224
03041035,4,543
03041035,5,325
03041035,8,296
03041035,10,564
03041035,4,361
03041035,5,180
03041035,6,255
03041035,8,1262
03041036,25,480
03041040,13,328
03041040,15,1180
03041040,21,1588
03041040,3,325
03041040,4,108
03041040,6,440
03041040,0,189
03041040,1,345
03041040,5,304
03041040,7,708
03041040,8,447
03041042,45,677
03041043,20,386
03041043,40,370
03041044,2,313
03041045,10,258
03041045,11,395
03041045,3,181
03041045,7,287
03041045,10,889
03041045,2,276
03041045,3,325
03041045,5,758
03041045,6,325
03041045,6,446
03041045,6,787
03041045,9,223
03041048,7,451
03041048,3,304
03041048,39,1011
03041050,11,493
03041050,0,229
03041050,23,883
03041050,4,919
03041053,5,188
03041055,4,288
03041055,6,148
03041055,7,303
03041055,7,369
03041055,7,687
03041055,12,866
03041055,3,460
03041055,4,296
03041055,5,342
03041057,53,590
03041058,11,1444
03041058,27,337
03041100,15,256
03041100,15,796
03041100,2,405
03041100,2,451
03041100,22,1912
03041100,5,239
03041100,8,368
03041100,8,393
03041100,0,351
03041100,0,636
03041100,2,180
03041100,2,332
03041100,3,347
03041100,32,370
03041100,34,1099
03041103,10,333
03041104,0,189
03041105,18,564
03041105,7,369
03041105,8,621
03041105,1,284
03041105,10,1246
03041110,1,223
03041110,1,324
03041110,1,358
03041110,12,601
03041110,13,1295
03041110,3,1040
03041110,3,321
03041110,4,611
03041110,5,237
03041110,5,487
03041110,0,287
03041110,0,341
03041110,23,1073
03041110,5,621
03041110,7,174
03041112,1,1342
03041115,12,458
03041115,22,399
03041115,0,361
03041115,0,448
03041115,1,677
03041115,14,1210
03041115,27,337
03041115,3,444
03041115,6,197
03041115,62,303
03041115,8,251
03041117,17,925
03041117,18,1050
03041119,0,612
03041120,11,368
03041120,3,630
03041120,4,359
03041120,5,487
03041120,8,528
03041120,0,187
03041120,10,496
03041122,0,236
03041122,0,671
03041122,10,666
03041122,26,236
03041123,14,611
03041123,6,248
03041125,10,580
03041125,2,217
03041125,5,303
03041125,8,405
03041125,0,197
03041125,0,248
03041125,16,543
03041125,4,328
03041125,4,457
03041125,66,443
03041125,7,307
03041128,3,1020
03041129,3,507
03041130,1,271
03041130,10,440
03041130,11,584
03041130,2,325
03041130,4,256
03041130,4,342
03041130,5,239
03041130,7,239
03041130,0,370
03041130,14,325
03041130,14,934
03041130,5,386
03041130,7,487
03041134,18,1363
03041135,10,487
03041135,12,397
03041135,13,351
03041135,4,410
03041135,6,368
03041135,15,671
03041135,30,1073
03041136,26,446
03041138,0,284
03041138,5,318
03041140,13,1489
03041140,2,251
03041140,7,443
03041140,8,237
03041140,8,288
03041140,0,258
03041140,0,775
03041140,3,687
03041140,5,647
03041140,5,677
03041140,54,714
03041140,8,588
03041142,10,308
03041142,11,296
03041143,13,283
03041144,5,405
03041145,10,1999
03041145,10,670
03041145,4,319
03041145,5,371
03041145,6,1444
03041145,6,319
03041145,0,325
03041145,0,395
03041145,10,1333
03041145,2,276
03041145,30,1797
03041145,4,1407
03041145,7,371
03041148,60,1073
03041150,1,220
03041150,1,304
03041150,10,181
03041150,3,562
03041150,4,1999
03041150,2,189
03041150,3,304
03041150,4,423
03041150,8,328
03041151,14,328
03041153,2,843
03041153,10,108
03041153,2,967
03041153,50,337
03041154,16,1156
03041155,1,296
03041155,10,229
03041155,16,605
03041155,2,296
03041155,1,397
03041155,5,197
03041155,5,407
03041155,7,723
03041156,8,389
03041157,24,471
03041157,85,328
03041200,10,224
03041200,2,239
03041200,4,303
03041200,8,324
03041200,1,1479
03041200,12,663
03041200,2,281
03041200,5,256
03041204,20,180
03041205,1,276
03041205,10,293
03041205,2,307
03041205,5,223
03041205,5,337
03041205,0,997
03041205,24,417
03041205,8,390
03041206,9,361
03041207,15,417
03041207,16,314
03041207,46,178
03041208,12,1044
03041208,14,188
03041210,10,833
03041210,17,237
03041210,4,543
03041210,5,872
03041210,7,1140
03041210,7,670
03041210,15,697
03041210,2,197
03041210,2,689
03041210,34,1848
03041210,5,1107
03041210,5,628
03041211,6,487
03041212,2,223
03041212,102,612
03041213,31,370
03041214,8,1069
03041215,4,636
03041215,5,397
03041215,0,251
03041215,0,273
03041215,0,803
03041215,10,258
03041215,11,325
03041215,15,325
03041215,16,938
03041215,18,337
03041215,4,718
03041215,5,446
03041216,18,848
03041216,8,313
03041217,28,236
03041218,19,373
03041219,10,303
03041220,1,187
03041220,1,293
03041220,5,1455
03041220,9,1044
03041220,9,237
03041220,0,229
03041220,12,325
03041220,15,708
03041220,18,162
03041220,3,296
03041220,3,496
03041220,30,1235
03041220,5,174
03041220,5,256
03041221,70,787
03041222,17,737
03041223,10,663
03041223,18,323
03041225,10,935
03041225,19,569
03041225,7,1262
03041225,8,1797
03041225,15,616
03041225,17,393
03041225,30,495
03041225,6,842
03041225,68,491
03041225,7,1751
03041225,8,345
03041226,22,1671
03041227,12,361
03041227,25,1140
03041230,19,2237
03041230,2,239
03041230,5,803
03041230,6,251
03041230,0,347
03041230,15,180
03041230,2,342
03041230,25,611
03041230,31,588
03041230,32,389
03041230,4,370
03041231,55,148
03041232,4,1034
03041232,14,197
03041235,15,564
03041235,2,989
03041235,3,570
03041235,4,370
03041235,5,323
03041235,9,229
03041235,15,587
03041235,17,480
03041235,18,377
03041235,19,714
03041235,40,677
03041235,43,972
03041235,7,367
03041236,14,279
03041237,13,328
03041239,0,248
03041239,27,258
03041239,91,197
03041240,1,759
03041240,2,1072
03041240,5,148
03041240,5,580
03041240,7,621
03041240,8,687
03041240,0,395
03041240,13,189
03041240,28,828
03041240,8,479
03041243,30,236
03041243,30,373
03041244,11,345
03041245,2,487
03041245,3,217
03041245,3,248
03041245,3,484
03041245,5,223
03041245,6,192
03041245,7,344
03041245,10,239
03041245,15,480
03041245,22,1072
03041245,32,1137
03041245,7,1262
03041248,14,333
03041248,5,358
03041249,14,423
03041250,13,666
03041250,15,1301
03041250,19,1164
03041250,2,1977
03041250,0,276
03041250,24,321
03041250,27,325
03041250,30,256
03041250,35,478
03041250,40,407
03041251,83,828
03041252,12,358
03041252,14,611
03041252,6,829
03041254,11,601
03041254,23,1242
03041255,3,271
03041255,0,562
03041255,44,1142
03041255,5,628
03041257,20,446
03041258,30,236
03041258,49,347
03041300,5,217
03041300,0,189
03041300,0,239
03041300,0,276
03041300,12,370
03041300,2,762
03041300,39,1099
03041303,3,345
03041304,5,872
03041304,3,342
03041305,6,1069
03041310,11,405
03041310,5,1489
03041310,6,319
03041310,9,677
03041310,0,580
03041310,10,632
03041310,13,647
03041311,59,852
03041312,55,255
03041315,2,224
03041315,2,296
03041315,4,181
03041315,5,237
03041315,5,288
03041315,5,453
03041315,5,550
03041315,0,308
03041315,15,337
03041315,15,369
03041315,5,507
03041315,67,178
03041316,1,967
03041317,15,303
03041318,39,843
03041318,47,1093
03041319,8,220
03041320,7,303
03041320,0,258
03041320,11,369
03041320,15,737
03041320,2,344
03041320,21,178
03041320,78,277
03041322,65,304
03041323,2,338
03041323,20,370
03041325,10,1020
03041325,10,440
03041325,0,405
03041325,1,335
03041325,12,480
03041325,12,671
03041325,23,677
03041325,24,328
03041325,3,487
03041325,30,180
03041326,14,223
03041327,27,308
03041330,12,718
03041330,5,324
03041330,6,239
03041330,10,1107
03041330,13,304
03041330,18,588
03041330,20,386
03041330,21,590
03041330,3,345
03041330,30,283
03041330,307,318
03041330,32,361
03041330,5,273
03041330,6,342
03041334,55,197
03041335,10,689
03041335,13,319
03041335,0,239
03041335,10,224
03041335,16,646
03041335,17,180
03041335,17,333
03041335,20,307
03041335,4,187
03041335,4,236
03041335,5,395
03041335,7,448
03041336,3,370
03041337,2,419
03041337,14,484
03041338,21,1136
03041338,3,307
03041339,10,361
03041339,5,359
03041339,60,189
03041340,10,335
03041340,0,197
03041340,0,293
03041340,12,174
03041340,22,371
03041340,240,1056
03041340,28,389
03041340,3,281
03041342,30,588
03041344,17,1137
03041345,1,462
03041345,3,303
03041345,6,328
03041345,0,1140
03041345,0,276
03041345,10,487
03041345,15,229
03041345,30,478
03041345,47,328
03041346,1,223
03041348,20,550
03041348,20,756
03041348,23,1020
03041348,24,758
03041349,18,325
03041350,15,1999
03041350,0,1363
03041350,3,1090
03041350,7,611
03041350,8,296
03041352,10,2106
03041353,13,368
03041353,20,337
03041354,61,361
03041355,5,1489
03041355,0,368
03041355,1,189
03041355,5,491
03041357,10,1107
03041357,24,337
03041357,25,544
03041358,0,256
03041359,20,829
03041400,1,239
03041400,11,803
03041400,5,1235
03041400,6,453
03041400,0,192
03041400,0,224
03041400,17,256
03041400,18,671
03041400,3,869
03041400,39,417
03041400,42,180
03041402,17,1333
03041403,25,562
03041403,48,256
03041403,8,390
03041405,1,872
03041405,2,451
03041405,24,1166
03041405,4,397
03041406,2,192
03041406,5,251
03041406,6,304
03041406,8,325
03041407,11,248
03041407,33,907
03041407,36,279
03041407,76,590
03041408,27,417
03041409,14,611
03041409,2,462
03041410,10,670
03041410,2,142
03041410,4,1180
03041410,8,276
03041410,1,496
03041410,18,358
03041410,20,197
03041410,3,148
03041411,15,314
03041412,7,332
03041413,23,1037
03041414,33,460
03041414,40,562
03041414,9,423
03041415,10,1048
03041415,2,407
03041415,5,1489
03041415,5,543
03041415,8,229
03041415,20,714
03041415,29,451
03041415,32,308
03041415,46,407
03041415,47,325
03041417,11,670
03041417,30,377
03041417,43,373
03041418,14,1301
03041418,24,361
03041418,9,371
03041419,10,423
03041419,54,367
03041420,7,217
03041420,8,324
03041420,0,341
03041420,0,440
03041420,22,480
03041420,24,584
03041420,3,187
03041420,4,511
03041420,5,444
03041422,17,373
03041422,21,239
03041423,8,1342
03041423,0,405
03041423,11,296
03041423,20,1987
03041425,15,507
03041425,15,528
03041425,2,256
03041425,7,580
03041425,0,181
03041425,0,328
03041425,0,405
03041425,14,318
03041426,10,188
03041428,52,236
03041430,13,687
03041430,18,852
03041430,5,239
03041430,6,237
03041430,0,223
03041430,0,239
03041430,1,588
03041430,15,616
03041430,20,303
03041430,3,1751
03041430,5,255
03041430,6,457
03041430,62,237
03041430,91,869
03041432,10,646
03041432,30,254
03041433,5,677
03041434,1,328
03041434,12,258
03041435,18,1864
03041435,5,682
03041435,103,318
03041435,13,479
03041435,18,671
03041435,6,237
03041437,23,283
03041438,17,236
03041438,6,303
03041440,1,248
03041440,6,307
03041440,10,628
03041440,16,177
03041440,27,236
03041440,5,479
03041440,52,534
03041440,83,258
03041442,15,422
03041444,5,480
03041445,4,239
03041445,7,859
03041445,3,276
03041446,9,256
03041447,53,293
03041448,0,1050
03041448,31,358
03041449,52,178
03041450,1,580
03041450,10,1262
03041450,12,325
03041450,13,1246
03041450,2,399
03041450,37,251
03041452,46,677
03041453,22,570
03041454,16,697
03041455,10,437
03041455,3,437
03041455,0,405
03041456,8,345
03041457,11,189
03041457,22,1588
03041457,31,304
03041458,7,714
03041500,1,197
03041500,3,239
03041500,3,271
03041500,5,319
03041500,6,919
03041500,7,148
03041500,12,342
03041500,26,174
03041500,5,628
03041500,8,351
03041504,0,220
03041505,3,550
03041505,7,584
03041505,13,487
03041505,18,605
03041505,20,303
03041505,20,304
03041505,5,291
03041505,6,279
03041505,60,337
03041506,8,276
03041507,40,842
03041510,7,248
03041510,14,313
03041510,3,192
03041510,32,1073
03041510,37,325
03041510,5,288
03041510,7,281
03041510,8,337
03041511,7,239
03041512,14,188
03041512,20,407
03041512,20,758
03041512,5,570
03041512,63,284
03041514,18,1073
03041514,37,370
03041514,43,682
03041515,2,187
03041515,5,347
03041515,0,993
03041515,14,938
03041515,18,386
03041515,2,254
03041515,20,337
03041515,22,284
03041515,3,410
03041515,32,369
03041515,58,616
03041515,7,256
03041516,28,370
03041517,35,223
03041517,69,495
03041518,45,197
03041518,7,296
03041519,3,248
03041519,44,1448
03041519,75,328
03041520,23,1912
03041520,5,487
03041520,8,843
03041520,0,453
03041520,14,1009
03041520,27,333
03041520,3,254
03041520,33,308
03041520,57,318
03041520,70,370
03041521,39,646
03041521,7,303
03041522,2,368
03041522,5,515
03041522,20,677
03041523,12,496
03041523,41,308
03041524,22,229
03041525,5,687
03041525,0,187
03041525,10,564
03041525,26,446
03041525,28,365
03041525,40,587
03041525,5,296
03041525,71,277
03041527,15,880
03041527,28,325
03041528,14,251
03041529,0,666
03041529,121,197
03041530,1,239
03041530,2,395
03041530,3,1044
03041530,3,405
03041530,43,361
03041530,5,337
03041534,90,162
03041535,2,237
03041535,6,237
03041535,11,197
03041535,15,796
03041535,27,328
03041535,4,1009
03041537,21,236
03041537,50,569
03041538,5,419
03041539,14,220
03041539,45,1670
03041540,195,447
03041540,21,480
03041540,22,345
03041540,44,446
03041540,54,842
03041540,71,328
03041540,9,405
03041542,10,377
03041542,28,142
03041542,7,239
03041543,25,671
03041544,2,1099
03041544,28,178
03041544,8,321
03041545,2,580
03041545,5,148
03041545,5,217
03041545,6,189
03041545,6,324
03041545,10,495
03041545,33,188
03041545,5,181
03041545,55,229
03041545,67,1034
03041545,70,389
03041546,32,842
03041547,26,1262
03041548,24,223
03041548,38,342
03041548,8,520
03041549,30,373
03041550,17,1618
03041550,5,162
03041550,0,319
03041550,11,588
03041550,12,338
03041550,15,314
03041550,30,324
03041550,33,423
03041550,45,888
03041551,60,251
03041552,83,621
03041555,17,162
03041555,17,328
03041555,20,256
03041555,24,417
03041555,25,369
03041555,8,543
03041558,86,337
03041600,13,1262
03041600,2,239
03041600,3,237
03041600,3,833
03041600,5,289
03041600,0,248
03041600,3,487
03041600,5,258
03041600,60,308
03041600,7,479
03041600,8,276
03041602,8,2277
03041602,29,361
03041602,37,1156
03041603,15,303
03041603,17,256
03041603,54,293
03041605,3,580
03041605,5,765
03041605,6,341
03041605,8,351
03041605,9,287
03041605,104,254
03041605,14,446
03041605,15,229
03041605,17,307
03041605,23,224
03041605,24,318
03041605,43,1521
03041607,11,271
03041607,19,325
03041610,0,564
03041610,10,237
03041610,11,192
03041610,12,611
03041610,3,405
03041610,42,258
03041610,5,303
03041610,77,843
03041611,34,251
03041612,23,371
03041612,7,239
03041613,30,507
03041615,2,148
03041615,12,197
03041615,25,236
03041615,30,1363
03041615,5,1140
03041615,67,325
03041615,9,448
03041617,49,258
03041618,10,281
03041618,2,1448
03041618,20,448
03041619,19,189
03041620,10,248
03041620,8,258
03041620,0,187
03041620,19,1020
03041620,19,236
03041620,23,328
03041620,29,223
03041620,30,590
03041620,42,377
03041620,5,935
03041620,9,304
03041621,10,443
03041621,36,347
03041621,41,283
03041622,20,256
03041622,20,446
03041622,25,407
03041624,28,479
03041624,5,303
03041624,8,419
03041625,2,192
03041625,5,630
03041625,1,803
03041625,2,296
03041625,3,1999
03041625,32,687
03041625,36,590
03041625,43,491
03041627,10,1072
03041627,13,507
03041627,33,325
03041627,4,989
03041628,23,361
03041629,59,1797
03041630,1,756
03041630,18,937
03041630,2,440
03041630,5,189
03041630,12,328
03041630,15,319
03041630,230,251
03041630,25,318
03041630,3,287
03041630,3,288
03041630,35,451
03041631,13,345
03041631,29,337
03041632,19,833
03041634,20,389
03041634,23,588
03041634,34,397
03041634,42,471
03041635,10,718
03041635,5,912
03041635,0,239
03041635,18,358
03041635,22,178
03041635,3,239
03041635,32,358
03041635,32,440
03041635,45,611
03041635,55,2237
03041635,56,370
03041637,18,304
03041637,30,229
03041637,45,534
03041638,117,417
03041638,12,395
03041639,10,337
03041640,2,437
03041640,22,670
03041640,23,296
03041640,31,972
03041640,44,907
03041640,6,337
03041642,13,308
03041642,7,405
03041643,10,344
03041643,163,651
03041645,0,1552
03041645,10,296
03041645,105,223
03041645,3,580
03041645,33,714
03041645,34,174
03041647,21,371
03041647,30,570
03041647,66,236
03041649,109,688
03041649,25,925
03041649,50,321
03041650,8,293
03041650,3,550
03041650,42,1797
03041650,52,1363
03041650,8,647
03041650,9,441
03041652,5,1020
03041653,23,321
03041653,34,361
03041654,27,180
03041655,10,687
03041655,30,197
03041655,45,328
03041655,48,616
03041655,65,370
03041656,5,181
03041657,47,663
03041658,55,188
03041658,8,324
03041700,10,239
03041700,12,220
03041700,19,689
03041700,2,148
03041700,2,192
03041700,5,365
03041700,7,237
03041700,0,148
03041700,0,1772
03041700,0,192
03041700,0,239
03041700,19,838
03041700,33,883
03041700,34,178
03041700,45,451
03041700,54,308
03041700,72,197
03041705,10,108
03041705,3,237
03041705,10,217
03041705,10,321
03041705,12,511
03041705,13,636
03041705,14,197
03041705,35,570
03041705,38,296
03041705,7,251
03041709,4,1262
03041710,6,2277
03041710,21,569
03041710,30,1235
03041710,30,324
03041710,5,528
03041712,57,236
03041713,18,762
03041713,41,687
03041713,57,239
03041715,2,342
03041715,0,670
03041715,15,487
03041715,17,1210
03041715,6,303
03041715,7,677
03041716,1,737
03041717,18,443
03041717,3,550
03041717,32,223
03041717,80,621
03041718,5,284
03041718,22,256
03041718,39,325
03041718,9,308
03041718,9,325
03041719,0,1156
03041720,1,189
03041720,1,562
03041720,0,319
03041720,14,377
03041720,162,197
03041720,2,187
03041720,3,291
03041720,33,697
03041720,45,1093
03041720,9,1044
03041722,22,677
03041722,4,239
03041722,5,239
03041722,77,255
03041723,15,377
03041723,30,446
03041724,20,628
03041725,4,934
03041725,9,296
03041725,0,313
03041725,12,647
03041725,15,358
03041725,20,370
03041725,3,189
03041725,9,237
03041725,9,457
03041727,35,543
03041727,60,872
03041727,9,248
03041728,20,321
03041728,22,337
03041728,25,224
03041729,0,181
03041729,10,1588
03041730,2,220
03041730,0,934
03041730,14,484
03041730,15,543
03041730,3,239
03041730,30,258
03041730,32,588
03041730,49,342
03041730,60,437
03041730,62,284
03041731,17,248
03041734,25,632
03041735,2,872
03041735,7,295
03041735,18,325
03041735,18,345
03041735,2,271
03041735,33,236
03041735,50,368
03041735,76,1624
03041735,85,480
03041736,11,307
03041738,14,935
03041738,62,480
03041739,7,296
03041740,10,1497
03041740,10,718
03041740,0,487
03041740,26,405
03041740,29,256
03041740,4,303
03041740,6,446
03041741,3,279
03041742,15,307
03041742,30,295
03041743,14,283
03041743,20,570
03041744,59,325
03041745,4,192
03041745,5,251
03041745,15,471
03041745,25,277
03041745,35,480
03041745,43,359
03041746,106,337
03041746,9,520
03041747,19,759
03041748,10,587
03041748,13,515
03041748,34,328
03041748,67,325
03041749,22,671
03041750,10,148
03041750,0,248
03041750,1,328
03041750,13,2106
03041750,14,197
03041750,14,281
03041750,15,239
03041750,35,251
03041750,36,174
03041750,40,178
03041751,208,447
03041754,10,361
03041754,13,928
03041754,23,256
03041755,1,189
03041755,11,1136
03041755,0,347
03041755,105,251
03041755,31,405
03041755,39,359
03041755,43,718
03041756,3,276
03041756,43,318
03041757,13,904
03041757,14,967
03041757,35,671
03041757,70,333
03041758,2,1848
03041758,30,337
03041758,36,423
03041758,7,223
03041759,12,304
03041800,1,328
03041800,3,1599
03041800,0,178
03041800,0,239
03041800,23,342
03041800,25,328
03041800,4,410
03041800,54,370
03041800,65,417
03041802,23,842
03041803,4,237
03041804,19,180
03041805,23,1162
03041805,122,345
03041805,2,321
03041805,2,405
03041805,35,370
03041805,40,457
03041805,45,588
03041805,48,390
03041805,84,423
03041806,10,1099
03041806,19,296
03041808,2,271
03041808,35,386
03041809,11,605
03041809,46,397
03041810,5,294
03041810,0,108
03041810,0,688
03041810,0,777
03041810,1,223
03041810,11,370
03041810,33,368
03041810,34,787
03041810,5,440
03041810,52,842
03041813,21,177
03041813,41,197
03041814,50,373
03041814,77,337
03041815,2,181
03041815,9,324
03041815,0,229
03041815,18,397
03041815,18,491
03041815,18,507
03041815,2,192
03041815,25,1521
03041815,26,361
03041815,35,407
03041815,43,229
03041815,5,192
03041815,58,1099
03041815,7,1235
03041816,19,325
03041816,5,162
03041817,13,236
03041817,37,367
03041818,0,601
03041818,25,389
03041818,51,283
03041820,6,289
03041820,14,223
03041820,18,446
03041820,25,673
03041820,30,677
03041820,31,321
03041820,35,255
03041820,59,407
03041820,7,714
03041821,32,787
03041822,38,358
03041823,15,237
03041823,40,325
03041825,1,666
03041825,5,759
03041825,0,1140
03041825,0,189
03041825,10,612
03041825,11,1442
03041825,120,386
03041825,3,187
03041825,47,370
03041825,58,328
03041826,2,248
03041827,11,369
03041827,14,997
03041827,22,446
03041827,24,1034
03041827,44,319
03041827,50,682
03041830,10,181
03041830,5,220
03041830,7,293
03041830,8,233
03041830,8,337
03041830,9,293
03041830,0,239
03041830,0,562
03041830,11,251
03041830,28,239
03041830,28,333
03041831,21,304
03041832,10,229
03041833,22,314
03041835,11,254
03041835,18,288
03041835,4,220
03041835,50,308
03041835,87,345
03041837,3,332
03041837,35,337
03041837,57,842
03041838,172,447
03041838,27,256
03041838,7,239
03041839,10,689
03041839,16,437
03041839,44,337
03041840,5,328
03041840,7,1073
03041840,101,495
03041840,11,670
03041840,13,325
03041840,18,407
03041840,27,484
03041840,35,646
03041840,53,296
03041842,10,417
03041842,29,479
03041843,13,1448
03041843,14,296
03041845,17,1481
03041845,2,335
03041845,6,687
03041845,0,907
03041845,10,328
03041845,27,590
03041845,38,588
03041845,40,347
03041845,5,217
03041845,60,417
03041845,73,925
03041845,97,223
03041846,13,237
03041847,32,325
03041847,41,197
03041848,0,324
03041848,39,325
03041850,10,248
03041850,2,142
03041850,2,279
03041850,3,281
03041850,4,342
03041850,14,256
03041850,14,570
03041850,29,395
03041850,34,148
03041851,29,1235
03041852,35,671
03041853,28,1591
03041853,78,443
03041854,14,843
03041854,96,162
03041855,11,296
03041855,5,1999
03041855,5,443
03041855,13,1069
03041855,17,1959
03041855,24,377
03041855,25,254
03041855,28,308
03041855,3,187
03041855,35,460
03041855,4,405
03041855,43,371
03041856,19,448
03041858,11,229
03041859,33,670
03041900,2,347
03041900,5,239
03041900,0,189
03041900,0,223
03041900,0,303
03041900,10,632
03041900,13,838
03041900,42,1751
03041901,1,562
03041901,78,395
03041903,35,480
03041904,38,447
03041904,43,377
03041905,0,233
03041905,10,471
03041905,21,237
03041905,25,1506
03041906,3,239
03041907,22,180
03041907,76,1076
03041908,20,345
03041910,5,803
03041910,5,998
03041910,10,611
03041910,15,1072
03041910,168,487
03041910,35,174
03041910,60,303
03041912,14,192
03041912,17,337
03041913,10,251
03041913,3,325
03041914,16,1156
03041915,2,1262
03041915,16,256
03041915,31,888
03041915,39,451
03041915,51,569
03041915,86,197
03041915,93,880
03041917,6,570
03041918,20,422
03041918,40,889
03041919,42,361
03041919,55,451
03041920,5,319
03041920,8,181
03041920,0,935
03041920,27,440
03041920,28,255
03041920,59,371
03041920,8,487
03041920,83,325
03041921,30,1073
03041922,10,1501
03041923,24,223
03041924,67,369
03041925,8,838
03041925,18,307
03041925,22,223
03041925,28,687
03041925,41,883
03041925,5,371
03041925,55,842
03041925,72,178
03041926,38,550
03041927,18,493
03041928,5,405
03041929,45,236
03041929,68,1037
03041930,8,239
03041930,0,368
03041930,0,687
03041930,10,323
03041930,20,444
03041930,29,296
03041930,29,335
03041930,48,1020
03041930,6,162
03041930,65,370
03041930,7,496
03041930,70,611
03041932,42,258
03041932,45,370
03041934,75,1363
03041935,1,294
03041935,10,248
03041935,0,189
03041935,0,248
03041935,0,256
03041935,10,793
03041935,121,308
03041935,14,303
03041935,18,318
03041935,2,628
03041935,35,677
03041935,35,682
03041935,6,937
03041936,36,342
03041937,41,480
03041938,13,256
03041938,36,390
03041938,42,325
03041940,1,647
03041940,3,276
03041940,3,284
03041940,22,283
03041940,41,1140
03041940,64,972
03041942,10,239
03041943,5,347
03041943,20,276
03041943,40,337
03041944,3,967
03041944,31,148
03041944,34,441
03041945,1,777
03041945,10,365
03041945,15,395
03041945,27,237
03041945,3,419
03041945,30,491
03041945,41,321
03041945,5,1234
03041945,69,448
03041946,115,765
03041947,56,663
03041948,48,889
03041948,70,328
03041949,38,251
03041949,9,1090
03041950,13,580
03041950,112,367
03041950,115,444
03041950,12,1236
03041950,211,447
03041950,25,258
03041950,26,328
03041950,28,829
03041950,49,370
03041950,65,358
03041950,75,197
03041951,13,313
03041951,49,328
03041952,42,373
03041953,14,612
03041953,15,1814
03041953,3,237
03041954,11,296
03041955,2,437
03041955,1,303
03041955,12,277
03041955,13,288
03041955,13,515
03041955,23,377
03041955,27,358
03041955,27,605
03041955,30,180
03041955,77,283
03041955,82,417
03041956,97,405
03041959,18,177
03041959,32,325
03042000,2,293
03042000,4,487
03042000,5,271
03042000,24,1489
03042000,27,220
03042000,28,358
03042000,34,293
03042000,43,314
03042002,27,587
03042003,148,303
03042004,80,543
03042005,3,217
03042005,15,258
03042005,17,258
03042005,20,487
03042005,27,223
03042005,3,718
03042005,35,758
03042005,5,142
03042005,5,328
03042005,50,1246
03042005,55,296
03042007,36,389
03042008,35,386
03042010,10,714
03042010,8,192
03042010,8,496
03042010,18,108
03042010,35,528
03042010,49,389
03042010,5,347
03042010,69,347
03042012,25,444
03042013,118,256
03042013,23,236
03042013,61,361
03042015,15,880
03042015,3,187
03042015,3,248
03042015,6,181
03042015,0,423
03042015,14,407
03042015,15,239
03042015,23,351
03042015,27,180
03042015,28,174
03042015,3,180
03042015,50,236
03042016,35,479
03042018,1,1069
03042018,12,239
03042018,34,361
03042018,65,370
03042019,2,324
03042020,5,321
03042020,5,880
03042020,12,718
03042020,13,224
03042020,14,546
03042020,31,271
03042020,40,373
03042020,57,588
03042021,3,344
03042021,43,1444
03042022,19,256
03042023,10,1044
03042023,33,697
03042023,37,333
03042025,8,180
03042025,0,507
03042025,0,838
03042025,12,588
03042025,60,405
03042025,87,345
03042027,46,446
03042028,15,395
03042028,68,308
03042030,10,1262
03042030,0,239
03042030,10,162
03042030,100,304
03042030,35,337
03042030,4,938
03042030,5,239
03042032,100,852
03042032,33,370
03042032,8,453
03042033,34,437
03042034,7,256
03042034,76,872
03042035,10,564
03042035,13,611
03042035,41,377
03042035,42,714
03042035,44,1020
03042035,5,399
03042035,70,1363
03042035,71,337
03042036,35,407
03042036,98,314
03042038,10,373
03042038,40,337
03042040,3,189
03042040,2,395
03042040,25,361
03042040,25,822
03042040,39,993
03042040,48,495
03042040,6,1044
03042040,9,220
03042042,18,345
03042042,79,616
03042042,8,281
03042045,4,148
03042045,5,229
03042045,0,307
03042045,10,843
03042045,25,308
03042045,3,276
03042045,55,1166
03042045,62,304
03042048,119,304
03042048,22,358
03042049,19,646
03042049,30,304
03042050,3,248
03042050,0,351
03042050,20,443
03042050,27,229
03042050,35,368
03042050,39,621
03042050,45,342
03042050,5,197
03042052,0,108
03042052,12,405
03042052,18,866
03042052,19,321
03042053,34,178
03042054,23,677
03042055,0,480
03042055,105,236
03042055,29,1048
03042055,35,453
03042055,46,365
03042055,82,223
03042058,20,188
03042059,14,224
03042100,3,239
03042100,34,325
03042100,51,447
03042100,53,487
03042100,65,1140
03042100,88,588
03042101,20,283
03042102,26,443
03042103,5,251
03042103,30,303
03042103,6,248
03042103,7,324
03042103,9,491
03042105,10,462
03042105,5,487
03042105,8,580
03042105,9,229
03042105,0,239
03042105,19,612
03042105,2,217
